record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed,checked_at_utc,requested_url,loaded_url,http_status,page_title,detected_ats,jsonld_jobposting_count,probable_job_link_count,sample_job_links,validation_result,validation_reason,body_text_sample,crawl_error
1,found.csv,2,1Valet,no,https://1valet.com/,https://1valet.com/,https://1valet.com/,1valet.com,FOUND,https://1valet.com/careers,CareersJoin our growing team,60,,careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:41:53.400074+00:00,https://1valet.com/careers,https://1valet.com/careers,200,Careers | 1VALET,bamboohr,0,16,https://1valet.bamboohr.com/careers/173 | https://1valet.bamboohr.com/careers/182 | https://1valet.bamboohr.com/careers/178 | https://1valet.bamboohr.com/careers/167 | https://1valet.bamboohr.com/careers/168,confirmed_external_ats_active,bamboohr page with job records or job links,"PRODUCTS
INTEGRATIONS
SOLUTIONS
ABOUT
BLOG
EN
LOGIN
SUPPORT
FREE CONSULTATION

CAREERS

Join our
team.

We're building the future of smart buildings. Explore open positions and find your place at 1VALET.

Open Positions
CONSTRUCTION & CHANNEL SALES
Channel Sales Coordinator
Toronto, ON (Hybrid)
Senior Territory Manager
Remote
OPERATIONS
Customer Success Specialist
Remote
Field Technician Support
Ottawa, ON
Field Technician Support
Remote
Field Technician Support
Toronto, ON
Systems Analyst - Technical Support
Remote
Technical Project Manager
Remote
Open Positions
CONSTRUCTION & CHANNEL SALES
Channel Sales Coordinator
Toronto, ON (Hybrid)
Senior Territory Manager
Remote
OPERATIONS
Customer Success Specialist
Remote
Field Technician Support
Ottawa, ON
Field Technician Support
Remote
Field Technician Support
Toronto, ON
Systems Analyst - Technical Support
Remote
Technical Project Manager
Remote
Powered by

The smart building ecosystem that combines software, hardware, and services into one unified platform.

PRODUCTS
Smart Intercom
Management Portal
Resident App
Integrations
GET IN TOUCH
Free Consultation
Get Support
Contact
OFFICES

Ottawa, ON

Toronto, ON

Phoenix, AZ

Dubai, UAE

© 2026 1VALET. All rights reserved.

Privacy Policy
Terms of Service
Security",
3,found.csv,4,1-800-GOT-JUNK?,no,https://1800gotjunk.com/,https://1800gotjunk.com/us_en,https://1800gotjunk.com/us_en,1800gotjunk.com,FOUND,https://jobs.1800gotjunk.com/us_en,Careers,80,,strong careers/jobs link text,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:41:57.206963+00:00,https://jobs.1800gotjunk.com/us_en,https://jobs.1800gotjunk.com/us_en,200,1-800-GOT-JUNK? Jobs,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Image
WHAT WE DO
WHAT WE TAKE
PRICING
START A FRANCHISE
MORE
 
WE HIRE HAPPY PEOPLE.
START YOUR CAREER
WHY WORK HERE
IT'S ALL ABOUT PEOPLE
FIND A JOB
Our Franchise Partners provide exceptional opportunities for happy, ambitious people who want to grow, excel and own their success.

From day one at 1-800-GOT-JUNK?, you’ll learn what it takes to grow a successful business, have fun and be given opportunities to drive your career.

Image
WHY WORK HERE
Image
IT'S ALL ABOUT PEOPLE
Image
FIND A JOB
We asked Truck Team Members to share their story of why they consider this the best job they've ever had. Start your own story by applying today.
FIND JOBS ON INDEED
We’re a franchise system, and we also have roles available at our head office that support all our franchises and other brands.

We’ve been recognized as one of ‘Canada's 10 Most Admired Corporate Cultures’, a ‘Top 50 Small & Medium Employer’ and a ‘Most Engaged Workplace’. Our ‘Junktion’ offices in Vancouver and Toronto offer exciting roles where you can grow and make a big impact. Visit our site to see why people love working with us at 1-800-GOT-JUNK? and our umbrella company O2E Brands.

VIEW HEAD OFFICE JOBS

Check Availability

 
 GO
No Credit Card Required 24/7 Customer Service At 1-866-924-2479
United States  
Services
Pricing
FAQ
Book an Appointment
What We Do
What We Take
Business Services
No Contact Junk Removal
About Us
Company
Reviews
Locations
Environment
Blog
Careers
Contact
Start a Franchise
Affiliate Program",
7,found.csv,8,407 ETR Concession Company Limited,no,https://407etr.com/,https://407etr.com/en/home,https://407etr.com/en/home,407etr.com,FOUND,https://407etr.com/en/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:01.921049+00:00,https://407etr.com/en/careers,https://407etr.com/en/careers,200,"Careers | 407 ETR, Express Toll Route",workday,0,0,,external_ats_needs_review,"workday detected, but no jobs were confidently identified","Travel With Us
Billing & Payments
Community
Support
My Account

407 ETR and authorized third parties use web technologies and tools, like cookies, to collect web data about you. We do this, for example, to improve user experiences and promotions. By clicking “Okay” you’re giving us consent. For more information, please see 407 ETR’s Privacy Notice.

Decline
Okay

Home

Careers

Careers
Join our team and help shape the future of transportation

We’re looking for passionate collaborators who understand that success is a team effort, and that your enthusiasm will drive the innovation that sets us apart.

Find a rewarding career in one of our many departments, including Customer Service, Finance, Highway Operations, Information Technology, Data Analytics and more.

If you’re interested in a career opportunity with one of the safest, most advanced highways in North America, visit our career opportunities to view and apply for available positions.

Career Opportunities
Vision

To be the GTA’s highway of choice, driving productivity and strengthening communities

Mission

To provide a fast, safe and reliable customer experience on and off the highway.

At 407 ETR, we’re proud to live our corporate values of excellence and integrity. On the road, we’re focused on helping drivers get where they need to go quickly and safely, and do this by innovating to find safer and more efficient ways of working.

Off the road, we’re working towards reducing our environmental footprint and making i",
8,found.csv,9,3 Brewers,no,https://les3brasseurs.ca/,https://www.3brasseurs.ca/en/,https://www.3brasseurs.ca/en/,3brasseurs.ca,FOUND,https://www.3brasseurs.ca/en/career,Join our team,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:06.080236+00:00,https://www.3brasseurs.ca/en/career,https://www.3brasseurs.ca/en/career,200,Job Offer Restaurant Bar Brewery 3 Brasseurs,,0,1,https://3brasseurs.breezy.hr/,confirmed_career_page_active,Employer-career language plus job records or job links,"Skip to content
BEERS
MENUS
MICROBREWERIES
REWARDS & GIFT CARDS
GROUPS & EVENTS
FRANCHISE
EN
BOOK
A TABLE
TAKEOUT
& DELIVERY
YOUR CAREER AT 3 BRASSEURS

JOIN OUR FAMILY OF BREWER AND RESTAURATEURS

APPLY NOW

A CAREER AT 3 BRASSEURS

JOIN US NOW

BREW YOUR PASSION, GETTING THE BEST OF YOURSELF!
Stimulating atmosphere in a friendly team
Flexibility
Work in the exciting world of beer
Opportunities for career advancement
JOIN OUR TEAM!

3 Brasseurs is a growing company that takes its social responsibilities seriously and puts people at the heart of these decisions and its strategy.

VIEW ALL POSITIONS

SIMPLICITY, GENEROSITY AND CONVIVIALITY

CONTACT US
BOOK YOUR FUN
ORDER ONLINE
FIND A 3 BRASSEURS
CAREER
ABOUT US
BLOG
PLAN EVENT
REWARDS PROGRAM
GIFT CARD
FRANCHISE RESTAURANT
DISCOVER THE FEAST !",
9,found.csv,10,9 Story Media Group,no,https://9story.com/,https://9story.com/,https://9story.com/,9story.com,FOUND,https://9story.com/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:07.501945+00:00,https://9story.com/careers/,https://9story.com/careers/,200,Careers - 9 Story Media Group,,0,1,https://9story.com/jobs/,confirmed_career_page_active,Employer-career language plus job records or job links,"Skip to main content
CAREERS & CULTURE
Our goal is to create excellent entertainment for kids; to make them laugh, to help them learn, and to bring us all closer together… and we love it!
Come Join Our Team
CURRENT VACANCIES
WHAT GUIDES US

9 Story is a vibrant creative organization with locations in Toronto, New York, Dublin and Bali. Making stand out/exceptional content for kids is at the heart of everything we do, and our bar is always set to “excellent” when it comes to the quality of our work. Our studios are highly collaborative spaces, where mentoring and on the job training is built into our daily practices. Our team members benefit from competitive compensation packages, working on award-winning 2D and 3D content, and a thriving work culture and maybe too much cake!

Creativity

You can see it in our walk, our talk, and most of all our WORK! Creativity guides everything we do, and drives us to make amazing content that stands out from the crowd!

Community

Great shows don’t just create themselves, you need great people to make them happen! And our studio is teeming with a talented community of individuals, who strive to improve their work environment and the cities where they live. A community who is always ready to share their knowledge and help others grow.

Communication

It’s essential that people feel they can be themselves. We are creating a culture where candor is not only valued but encouraged. Everyone must feel free to share ideas, opinions and criticisms.",
10,found.csv,11,9Round,no,https://9round.com/,https://www.9round.com/,https://www.9round.com/,9round.com,FOUND,https://www.9round.com/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:12.005079+00:00,https://www.9round.com/careers,https://www.9round.com/careers,200,9Round US - 9Round Kickboxing - Careers and Fitness Instructor Jobs,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Press Alt+1 for screen-reader mode, Alt+0 to cancel
Accessibility Screen-Reader Guide, Feedback, and Issue Reporting | New window
TRY 9ROUND
The Workout
Locations
On Demand
Own A Studio
Shop

CAREERS

JOIN THE
9ROUND
TEAM
LEAD THE WAY

Want to help people show up stronger every day? Join a high-energy team that empowers members to live better lives through kickboxing fitness, nutrition and community.

OUR CULTURE

As a family owned and operated business, we believe that people should feel fulfilled when they’re at work. We want our team members to find a sense of belonging when they join 9Round. Our franchise model gives potential employees the opportunity to find a studio they can thrive in, and our business model gives people the satisfaction of knowing they’re helping people transform their lives and grow healthier every day.

OUR MISSION

From the CEO to the instructors in our boutique fitness studios, we're all about making members stronger physically and mentally, so they can show up every day ready to fight.

ABOUT 9ROUND

9Round has been delivering fast, effective kickboxing workouts for more than 10 years. Founded in 2008 by husband and wife, Shannon and Heather Hudson, in Greenville, South Carolina, the circuit training format provides a killer workout in just 30 minutes. With more than 600 locations in 17 countries across the globe, 9Round continues to gain popularity as people search for a workout that they don't have to schedule their lives around. With no class ",
13,found.csv,14,613 Electric Inc,no,https://613electric.com/,https://613electric.com/,https://613electric.com/,613electric.com,FOUND,https://613electric.com/join-our-team-3/,JOIN OUR TEAM,80,,strong careers/jobs link text,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:18.344577+00:00,https://613electric.com/join-our-team-3/,https://613electric.com/join-our-team-3/,200,JOIN OUR TEAM – 613 Electric Inc.,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","613-870-3550
 613-870-3551
 24 / 7
 admin@613electric.com
	
ABOUT US
OUR SERVICES
CONTACT US
JOIN OUR TEAM
REQUEST A QUOTE
JOIN OUR TEAM
	
You Are Here:
HOME
/
JOIN OUR TEAM

At 613 Electric, we believe great companies are built by great people – and we’re always looking for skilled, motivated individuals to grow with us. Whether you’re an experienced electrician or just starting your career in the trade, you’ll find a supportive environment, opportunities to learn, and team that values quality workmanship and professionalism.

We take pride in our work, our clients, and the people who represent our company every day. If you’re passionate about the electrical field and driven to deliver top-quality results, we’d love to hear from you.

Fill out the form below to get started.

© Copyright 2019 - 613 Electric Inc",
15,found.csv,16,7Geese,no,https://7geese.com/,https://www.paycor.com/7geese/,https://www.paycor.com/7geese/,paycor.com,FOUND,https://www.paycor.com/company/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,4,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:32.222859+00:00,https://www.paycor.com/company/careers/,https://www.paycor.com/company/careers/,200,Paycor Careers,,0,0,,likely_false_positive,"Career-related event, service, award, or educational content","___
Skip to content
Customer Hub
Customer Hub
Contact Support
Professional Services
Sign In
HCM Software
HR Services
Who We Serve
Partners
Resource Center
Company
Get Started
Take a Guided Tour
Search
PAYCOR WISE
HR + PAYROLL SOFTWARE
TALENT ACQUISITION
TALENT MANAGEMENT
WORKFORCE MANAGEMENT
BENEFITS ADMINISTRATION
COMPLIANCE SOLUTIONS
INTEGRATION PLATFORM
HCM Overview
WISE is the expert-enabled AI teammate that monitors, guides, and acts on your behalf, delivered inside the tools you already use every day.

PAYCOR WISE

INTELLIGENT HCM SOFTWARE

AI GUIDING PRINCIPLES

PAYCOR ASSISTANT

Automate routine tasks, mitigate compliance risks, and drive efficiencies across your organization.

PAYROLL SOFTWARE

HR SOFTWARE

ANALYTICS

EXPENSE MANAGEMENT SOFTWARE

Streamline all aspects of recruiting and hiring so you can discover new candidates, quickly fill open positions, and provide engaging onboarding.

RECRUITING SOFTWARE

AUTOMATED TALENT SOURCING

ONBOARDING SOFTWARE

Build a great place to work where employees show up, make a difference and win together.

TALENT DEVELOPMENT

CAREER MANAGEMENT SOFTWARE

PAYCOR PATHS

LEARNING MANAGEMENT SYSTEM

PULSE SURVEYS

COMPENSATION MANAGEMENT

Reduce labor spend, manage overtime, and maximize productivity across your workforce.

TIME + ATTENDANCE SOFTWARE

SCHEDULING SOFTWARE

Transform open enrollment and simplify the complexity of benefits admin.

BENEFITS ADVISOR

ACA REPORTING SOFTWARE

WORKERS’ COMPENSATION

Reduce risk, save time,",
14,found.csv,15,A Thinking Ape (Canada),no,https://athinkingape.com/,https://athinkingape.com/,https://athinkingape.com/,athinkingape.com,FOUND,https://athinkingape.com/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:32.455961+00:00,https://athinkingape.com/careers/,https://athinkingape.com/careers/,200,Careers,greenhouse,0,1,https://job-boards.greenhouse.io/athinkingape/jobs/7954408,confirmed_external_ats_active,greenhouse page with job records or job links,"OUR STORY
GAMES
CAREERS
PRESS
CONTACT
VALUES
WHAT WE OFFER
HIRING PROCESS
JOBS
WHAT OUR PEOPLE SAY
CAREERS
SEE OPEN JOBS
VALUES

When we set out to make great games with massive online communities, we knew that we first had to create the ideal environment for building ambitious things. A place where brilliant and inspiring people could come together and build games that make millions of players happy. We realized that we needed to find incredibly talented people and get out of their way. Since then we've paid careful attention to how we like to work together. This is a brief summary of our guiding principles.

HOW WE GET WORK DONE

CURIOSITY IS A SUPERPOWER
The drive to improve always begins with curiosity. We question everything and seek to understand how things work so we can reimagine and remake them even better.

MAKE SOMETHING PEOPLE WANT
We aim to make commercially successful games. That means looking beyond our own preferences to understand what players actually want through research, observation, and listening.

DETERMINED TO ACHIEVE AMBITIOUS GOALS
We set ambitious goals, and find realistic ways to reach them. We write the big goals in pen and the small goals in pencil, revising our plan over and over as we move forward. We don’t wait for perfect resources or perfect timing, we get things done and we’re proud of what we achieve.

THINK, ACT, MEASURE - THEN REPEAT
We think before we act. We take action without waiting for perfection. And we always measure the impact. ",
16,found.csv,17,5N Plus Inc.,no,https://5nplus.com/,https://www.5nplus.com/en/,https://www.5nplus.com/en/,5nplus.com,FOUND,https://www.5nplus.com/en/career/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-17T16:42:36.893441+00:00,https://www.5nplus.com/en/career/,https://www.5nplus.com/en/career/,200,Career | 5N Plus,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Careers
Contact us
Français
Deutsch
About Us
Markets
Products
Innovation
Sustainability
Investors
News
DEUTSCH
Home 
Career
Careers
Join our team!

At 5N Plus we are building a culture of innovation, collaboration and growth. We are looking for passionate individuals ready to make an impact. Explore our open positions and submit your application today.

OUR JOB POSTINGS
Why Work at 5N Plus?

At 5N Plus, our mission is to be critical to our customers, valued by our employees and trusted by our shareholders. Find out more about how this translates in our day-to-day work and corporate culture

Our
Culture
Career Development

To ensure we have the talented resources we need to realise our vision, we provide stimulating career opportunities, training, continuous learning through projects and assignments to our people to develop and prepare for their next challenge.

A Preferred Employer, Driving Innovation

Success starts with the right talent and we are fortunate to have some of the best resources in our industry to generate innovative ideas for our customers. This, combined with a high level of employee engagement, enables us to efficiently deliver high quality products to our clients and prepare for future business opportunities.

Respect in Meeting Employee Needs

We respect the cultural, historical and regional differences at all our global locations and we ask our people what they want and need through employee surveys, focus groups and informal meetings. We ask what we are ",
