record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed
356,new_urls,356,Resourcemodelingsolutions,no,https://resourcemodelingsolutions.com/careers,https://resourcemodelingsolutions.com/careers,https://resourcemodelingsolutions.com/careers,resourcemodelingsolutions.com,FOUND,https://resourcemodelingsolutions.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
357,new_urls,357,Retreat,no,https://retreat.guru/careers,https://retreat.guru/careers,https://retreat.guru/careers,retreat.guru,FOUND,https://retreat.guru/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
358,new_urls,358,Rezdy,no,https://rezdy.com/careers,https://rezdy.com/careers,https://rezdy.com/careers,rezdy.com,FOUND,https://rezdy.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
359,new_urls,359,Rideautransitmaintenance,no,https://rideautransitmaintenance.ca/careers,https://rideautransitmaintenance.ca/careers,https://rideautransitmaintenance.ca/careers,rideautransitmaintenance.ca,FOUND,https://rideautransitmaintenance.ca/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
360,new_urls,360,Rilith,no,https://rilith.com/careers,https://rilith.com/careers,https://rilith.com/careers,rilith.com,FOUND,https://rilith.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
361,new_urls,361,Riverside,no,https://riverside.fm/careers,https://riverside.fm/careers,https://riverside.fm/careers,riverside.fm,FOUND,https://riverside.fm/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
362,new_urls,362,Roberthalf,no,https://www.roberthalf.com/ca/en/find-jobs,https://www.roberthalf.com/ca/en/find-jobs,https://www.roberthalf.com/ca/en/find-jobs,roberthalf.com,FOUND,https://www.roberthalf.com/ca/en/find-jobs,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
363,new_urls,363,Rollstack,no,https://rollstack.com/careers,https://rollstack.com/careers,https://rollstack.com/careers,rollstack.com,FOUND,https://rollstack.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
364,new_urls,364,Careers,no,https://careers.rona.ca/,https://careers.rona.ca/,https://careers.rona.ca/,careers.rona.ca,FOUND,https://careers.rona.ca/,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
365,new_urls,365,Roomvu,no,https://roomvu.com/careers,https://roomvu.com/careers,https://roomvu.com/careers,roomvu.com,FOUND,https://roomvu.com/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
366,new_urls,366,Saatchi,no,https://saatchi.ca/careers,https://saatchi.ca/careers,https://saatchi.ca/careers,saatchi.ca,FOUND,https://saatchi.ca/careers,,,,,,,,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,
